,D,UD,X,X.1,class,classInt,meanY,meanYmean,meanYstd,newY,order,stdY,InjectionLocation
305,1,7,305,58,R,1,194,123.7647703,46.36538067,196.5390627,16,10.03327796,0
306,1,7,306,59,R,1,197.6666667,123.7647703,46.36538067,195.3812674,17,1.527525232,0
307,1,7,307,60,R,1,199,123.7647703,46.36538067,196.8696813,18,5.656854249,0
308,1,7,308,61,R,1,197,123.7647703,46.36538067,196.1351463,19,1.414213562,0
309,1,7,309,62,R,1,194.4,123.7647703,46.36538067,193.1329754,20,3.361547263,0
310,1,7,310,63,R,1,194.2,123.7647703,46.36538067,188.620028,21,4.779586221,0
311,1,7,311,64,R,1,199.4,123.7647703,46.36538067,196.8077437,22,4.037325848,0
312,1,7,312,65,R,1,201,123.7647703,46.36538067,201.9214865,23,2.645751311,0
313,1,7,313,66,R,1,203.5,123.7647703,46.36538067,203.4727862,24,1.290994449,0
314,1,7,314,67,R,1,203.5555556,123.7647703,46.36538067,205.2727842,25,4.558264777,0
315,1,7,315,68,R,1,203,123.7647703,46.36538067,204.1592675,26,1,0
316,1,7,316,69,R,1,205.2,123.7647703,46.36538067,209.3471533,27,6.457553716,0
317,1,7,317,70,R,1,206.6666667,123.7647703,46.36538067,227.6004009,28,10.11599394,0
318,1,7,318,71,R,1,212.1666667,123.7647703,46.36538067,206.9544642,29,3.188521078,0
319,1,7,319,72,R,1,216.5,123.7647703,46.36538067,216.5150134,30,0.707106781,0
320,1,7,320,73,R,1,202.6,123.7647703,46.36538067,198.5225777,31,14.43144714,0
321,1,7,321,74,R,1,201.5833333,123.7647703,46.36538067,219.210291,32,19.24699898,0
322,1,7,322,75,R,1,178.5,123.7647703,46.36538067,179.4796501,33,1.870828693,0
323,1,7,323,76,R,1,161,123.7647703,46.36538067,171.116923,34,15.55634919,0
324,1,7,324,77,R,1,139,123.7647703,46.36538067,144.103121,35,15.55634919,0
325,1,7,325,78,R,1,149,123.7647703,46.36538067,153.4748278,36,15.55634919,0
326,1,7,326,79,R,1,139.4444444,123.7647703,46.36538067,136.4800591,37,7.037597444,0
327,1,7,327,80,R,1,132.2857143,123.7647703,46.36538067,134.2898283,38,3.251373336,0
328,1,7,328,81,R,1,132.6666667,123.7647703,46.36538067,135.1539484,39,3.214550254,0
329,1,7,329,82,R,1,135.5,123.7647703,46.36538067,134.9249317,40,0.707106781,0
330,2,8,330,83,R,1,134.5,123.7647703,46.36538067,133.2526006,1,0.707106781,0
331,2,8,331,84,R,1,130.5,123.7647703,46.36538067,127.9909752,2,1.870828693,0
332,2,8,332,85,R,1,127,123.7647703,46.36538067,120.8808462,3,6.055300708,0
333,2,8,333,86,R,1,129.3333333,123.7647703,46.36538067,130.9840191,4,1.527525232,0
334,2,8,334,87,R,1,133.8888889,123.7647703,46.36538067,138.4388402,5,4.986091767,0
335,2,8,335,88,R,1,128.8,123.7647703,46.36538067,132.2762545,6,1.923538406,0
336,2,8,336,89,R,1,134.3,123.7647703,46.36538067,135.1230965,7,7.087547766,0
337,2,8,337,90,R,1,137.3,123.7647703,46.36538067,147.0216909,8,8.327331172,0
338,2,8,338,91,R,1,133.5,123.7647703,46.36538067,133.4430768,9,1.290994449,0
339,2,8,339,92,R,1,144.9333333,123.7647703,46.36538067,159.2873792,10,7.225615808,0
340,2,8,340,93,R,1,150,123.7647703,46.36538067,155.935153,11,6.141195789,0
341,2,8,341,94,R,1,152.5714286,123.7647703,46.36538067,147.0723018,12,11.48705275,0
342,2,8,342,95,R,1,152.5714286,123.7647703,46.36538067,151.7724438,13,11.48705275,0
343,2,8,343,96,R,1,155.3333333,123.7647703,46.36538067,156.5263831,14,4.131182236,0
344,2,8,344,97,R,1,156.1666667,123.7647703,46.36538067,158.0113975,15,2.786873995,0
345,2,8,345,98,R,1,165.75,123.7647703,46.36538067,165.5025163,16,2.217355783,0
346,2,8,346,99,R,1,175,123.7647703,46.36538067,175.3581963,17,4.242640687,0
347,2,8,347,100,R,1,169.2727273,123.7647703,46.36538067,170.3490472,18,3.849439156,0
348,2,8,348,101,R,1,170.8,123.7647703,46.36538067,173.0489749,19,3.1144823,0
349,2,8,349,102,R,1,169,123.7647703,46.36538067,147.7273757,20,8.041558721,0
350,2,8,350,103,R,1,176,123.7647703,46.36538067,177.1577817,21,8.041558721,0
351,2,8,351,104,R,1,190,123.7647703,46.36538067,180.4883997,22,8.273115764,0
352,2,8,352,105,R,1,194.2,123.7647703,46.36538067,192.1496138,23,6.300793601,0
353,2,8,353,106,R,1,192.9,123.7647703,46.36538067,195.8716607,24,3.604010112,0
354,2,8,354,107,R,1,198,123.7647703,46.36538067,199.3304735,25,1.58113883,0
355,2,8,355,108,R,1,200.3,123.7647703,46.36538067,197.746123,26,3.334999584,0
356,2,8,356,109,R,1,199.625,123.7647703,46.36538067,193.5432366,27,4.688511796,0
357,2,8,357,110,R,1,201.8571429,123.7647703,46.36538067,201.9795331,28,2.410295378,0
358,2,8,358,111,R,1,205,123.7647703,46.36538067,214.8755861,29,5.700877126,0
359,2,8,359,112,R,1,207,123.7647703,46.36538067,214.3260291,30,12.72792206,0
360,2,8,360,113,R,1,205.25,123.7647703,46.36538067,222.3110491,31,20.5649378,0
361,2,8,361,114,R,1,209.5,123.7647703,46.36538067,210.4095916,32,3.109126351,0
362,2,8,362,115,R,1,212,123.7647703,46.36538067,214.4110194,33,3.109126351,0
363,2,8,363,116,R,1,199.75,123.7647703,46.36538067,206.4708627,34,7.544313532,0
364,2,8,364,117,R,1,198.6666667,123.7647703,46.36538067,200.250891,35,5.887840578,0
365,2,8,365,118,R,1,191.6666667,123.7647703,46.36538067,182.4016831,36,6.506407099,0
366,2,8,366,119,R,1,177,123.7647703,46.36538067,200.8157955,37,12.72792206,0
367,2,8,367,120,R,1,166.3846154,123.7647703,46.36538067,160.4503963,38,8.874480844,0
368,2,8,368,121,R,1,159.5,123.7647703,46.36538067,160.7795088,39,5.802298395,0
369,2,8,369,122,R,1,156.9,123.7647703,46.36538067,170.4536772,40,10.83666615,0
370,2,8,370,123,R,1,154.6,123.7647703,46.36538067,166.7075948,41,10.37028723,0
371,2,8,371,124,R,1,139.3333333,123.7647703,46.36538067,158.7979088,42,13.03329071,0
372,2,8,372,125,R,1,138.8333333,123.7647703,46.36538067,129.3501858,43,9.907909298,0
373,2,8,373,126,R,1,119.5,123.7647703,46.36538067,116.7317348,44,2.121320344,0
374,2,8,374,127,R,1,119.6666667,123.7647703,46.36538067,123.8355819,45,1.527525232,0
375,2,8,375,128,R,1,118.6666667,123.7647703,46.36538067,118.5870414,46,2.081665999,0
376,2,8,376,129,R,1,117.6,123.7647703,46.36538067,117.2043938,47,2.073644135,0
377,2,8,377,130,R,1,114.6363636,123.7647703,46.36538067,117.3793097,48,4.9248904,0
378,3,9,378,131,R,1,115.3333333,123.7647703,46.36538067,112.4018962,1,3.391164992,0
379,3,9,379,132,R,1,112,123.7647703,46.36538067,113.3237912,2,1.58113883,0
380,3,9,380,133,R,1,113.6666667,123.7647703,46.36538067,118.8895362,3,2.081665999,0
381,3,9,381,134,R,1,117.5,123.7647703,46.36538067,117.4380009,4,0.707106781,0
382,3,9,382,135,R,1,129.3333333,123.7647703,46.36538067,120.3510926,5,15.87068958,0
383,3,9,383,136,R,1,135.25,123.7647703,46.36538067,147.9676691,6,15.90335394,0
384,3,9,384,138,R,1,158.1428571,123.7647703,46.36538067,160.1228633,7,4.879500365,0
385,3,9,385,139,R,1,159,123.7647703,46.36538067,165.4207749,8,5.949789912,0
386,3,9,386,140,R,1,168.75,123.7647703,46.36538067,162.7380029,9,5.8002463,0
387,3,9,387,141,R,1,168.4444444,123.7647703,46.36538067,159.365309,10,5.502524673,0
388,3,9,388,142,R,1,169.2222222,123.7647703,46.36538067,187.971904,11,15.82543663,0
389,3,9,389,143,R,1,173.8333333,123.7647703,46.36538067,177.6422515,12,3.763863264,0
390,3,9,390,144,R,1,171,123.7647703,46.36538067,168.4920822,13,6.723094526,0
391,3,9,391,145,R,1,165.8333333,123.7647703,46.36538067,165.0982252,14,3.656045222,0
392,3,9,392,146,R,1,169.5,123.7647703,46.36538067,169.8108213,15,2.449489743,0
393,3,9,393,147,R,1,168.5,123.7647703,46.36538067,169.0494753,16,3.109126351,0
394,3,9,394,148,R,1,166.5,123.7647703,46.36538067,165.5731956,17,0.707106781,0
395,3,9,395,149,R,1,174.3,123.7647703,46.36538067,174.0823631,18,6.600505031,0
396,3,9,396,150,R,1,182.25,123.7647703,46.36538067,179.4640604,19,2.217355783,0
397,3,9,397,151,R,1,179.5714286,123.7647703,46.36538067,180.4139871,20,2.992052966,0
398,3,9,398,152,R,1,188.5,123.7647703,46.36538067,197.263649,21,5.08920426,0
399,3,9,399,153,R,1,183.8,123.7647703,46.36538067,175.7565867,22,1.923538406,0
400,3,9,400,154,R,1,191,123.7647703,46.36538067,190.7906984,23,2.645751311,0
401,3,9,401,155,R,1,191.2222222,123.7647703,46.36538067,195.7578649,24,3.562926388,0
402,3,9,402,156,R,1,191.5,123.7647703,46.36538067,191.4889461,25,0.707106781,0
403,3,9,403,157,R,1,195.5,123.7647703,46.36538067,194.3762075,26,3.535533906,0
404,3,9,404,158,R,1,196,123.7647703,46.36538067,193.2611884,27,3.944053189,0
405,3,9,405,159,R,1,194,123.7647703,46.36538067,194.3086856,28,2.828427125,0
406,3,9,406,160,R,1,187.7058824,123.7647703,46.36538067,197.0082245,29,8.851304324,0
407,3,9,407,161,R,1,170.4545455,123.7647703,46.36538067,166.308393,30,10.89370127,0
408,3,9,408,162,R,1,156.8333333,123.7647703,46.36538067,151.7488905,31,14.35850503,0
409,3,9,409,163,R,1,148.5,123.7647703,46.36538067,149.6514611,32,1.290994449,0
410,3,9,410,164,R,1,143,123.7647703,46.36538067,142.9729983,33,1.290994449,0
411,3,9,411,165,R,1,137,123.7647703,46.36538067,135.8963331,34,1,0
412,3,9,412,166,R,1,134,123.7647703,46.36538067,133.6697751,35,1,0
413,3,9,413,167,R,1,105,123.7647703,46.36538067,105.3669707,36,1,0
414,3,9,414,168,R,1,109.1818182,123.7647703,46.36538067,95.29945411,37,7.494240213,0
415,4,10,415,169,R,1,103.125,123.7647703,46.36538067,103.2319545,1,7.278883352,0
416,4,10,416,170,R,1,97.55555556,123.7647703,46.36538067,93.62661229,2,3.9086798,0
417,4,10,417,171,R,1,100.5,123.7647703,46.36538067,93.33162429,3,6.654154926,0
418,4,10,418,172,R,1,98.25,123.7647703,46.36538067,98.76860008,4,5.123475383,0
419,4,10,419,173,R,1,100.75,123.7647703,46.36538067,105.0065163,5,4.031128874,0
420,4,10,420,174,R,1,102.1,123.7647703,46.36538067,100.8633746,6,3.842742077,0
421,4,10,421,175,R,1,102.0833333,123.7647703,46.36538067,94.56643462,7,4.461111426,0
422,4,10,422,176,R,1,96.66666667,123.7647703,46.36538067,94.46675004,8,1.527525232,0
423,4,10,423,177,R,1,101,123.7647703,46.36538067,99.13197621,9,3.741657387,0
424,4,10,424,178,R,1,102,123.7647703,46.36538067,112.6157063,10,15.55634919,0
425,4,10,425,179,R,1,118.6666667,123.7647703,46.36538067,113.9928376,11,17.95364401,0
426,4,10,426,180,R,1,124.4444444,123.7647703,46.36538067,133.7162675,12,7.920355178,0
427,4,10,427,181,R,1,135.8,123.7647703,46.36538067,139.6082199,13,4.7644517,0
428,4,10,428,182,R,1,137.875,123.7647703,46.36538067,137.5383716,14,6.197637799,0
429,4,10,429,183,R,1,141,123.7647703,46.36538067,143.9333368,15,1.58113883,0
430,4,10,430,184,R,1,148,123.7647703,46.36538067,150.6243946,16,7.745966692,0
431,4,10,431,185,R,1,145.7333333,123.7647703,46.36538067,152.341026,17,8.154461239,0
432,4,10,432,186,R,1,163.5,123.7647703,46.36538067,176.8000847,18,7.778174593,0
433,4,10,433,187,R,1,175.25,123.7647703,46.36538067,169.3775412,19,4.991659711,0
434,4,10,434,188,R,1,179,123.7647703,46.36538067,174.0222757,20,5.215361924,0
435,4,10,435,189,R,1,181.3333333,123.7647703,46.36538067,181.9498263,21,3.326659987,0
436,4,10,436,190,R,1,174.6,123.7647703,46.36538067,167.5762637,22,4.50555213,0
437,4,10,437,191,R,1,181.2,123.7647703,46.36538067,185.2915559,23,3.768288736,0
438,4,10,438,192,R,1,173.6666667,123.7647703,46.36538067,171.1111642,24,5.507570547,0
439,4,10,439,193,R,1,188,123.7647703,46.36538067,187.680626,25,1.414213562,0
440,4,10,440,194,R,1,188,123.7647703,46.36538067,186.5160962,26,4.082482905,0
441,4,10,441,195,R,1,205.5,123.7647703,46.36538067,205.7143789,27,0.707106781,0
442,4,10,442,196,R,1,199,123.7647703,46.36538067,208.0964151,28,9.2285788,0
443,4,10,443,197,R,1,199,123.7647703,46.36538067,207.5003864,29,9.2285788,0
444,4,10,444,198,R,1,203.75,123.7647703,46.36538067,205.9817085,30,2.815771906,0
445,4,10,445,199,R,1,194,123.7647703,46.36538067,194.3378848,31,5.656854249,0
446,4,10,446,200,R,1,193.75,123.7647703,46.36538067,187.5913457,32,8.276472679,0
447,4,10,447,201,R,1,199,123.7647703,46.36538067,198.3315354,33,3.535533906,0
448,4,10,448,202,R,1,197.2,123.7647703,46.36538067,198.0829816,34,2.774887385,0
449,4,10,449,203,R,1,200.25,123.7647703,46.36538067,200.8943632,35,4.092676386,0
450,4,10,450,204,R,1,196,123.7647703,46.36538067,192.638265,36,5.244044241,0
451,4,10,451,205,R,1,197.4,123.7647703,46.36538067,186.721699,37,6.877499546,0
452,4,10,452,206,R,1,197.6,123.7647703,46.36538067,204.1975791,38,4.195235393,0
453,4,10,453,207,R,1,197.6,123.7647703,46.36538067,199.9166845,39,8.61725843,0
454,4,10,454,208,R,1,182.5,123.7647703,46.36538067,178.9318662,40,6.259538176,0
455,4,10,455,209,R,1,177.1666667,123.7647703,46.36538067,181.3289679,41,6.794605704,0
456,4,10,456,210,R,1,164.5,123.7647703,46.36538067,165.3177943,42,2.886751346,0
457,4,10,457,211,R,1,169,123.7647703,46.36538067,172.1306665,43,4.546060566,0
458,4,10,458,212,R,1,163.375,123.7647703,46.36538067,170.5003281,44,6.368168609,0
459,4,10,459,213,R,1,119.2564103,123.7647703,46.36538067,150.4339504,45,23.90410441,0
460,4,10,460,214,R,1,77,123.7647703,46.36538067,74.48920667,46,1.58113883,0
461,4,10,461,215,R,1,99.71428571,123.7647703,46.36538067,156.2699085,47,35.43404336,1
462,4,10,462,216,R,1,77,123.7647703,46.36538067,80.4611618,48,7.071067812,0
463,4,10,463,217,R,1,77.6,123.7647703,46.36538067,80.64895624,49,3.209361307,0
464,4,10,464,218,R,1,73.5,123.7647703,46.36538067,73.63629105,50,1.290994449,0
465,4,10,465,219,R,1,72.8,123.7647703,46.36538067,69.65755587,51,1.923538406,0
466,4,10,466,220,R,1,70.5,123.7647703,46.36538067,70.79117774,52,0.707106781,0
467,1,11,467,43,R,1,103.5,123.7647703,46.36538067,103.283229,1,3.605551275,0
468,1,11,468,44,R,1,102.2,123.7647703,46.36538067,102.0383225,2,2.588435821,0
469,1,11,469,45,R,1,121.9473684,123.7647703,46.36538067,130.7191709,3,12.3714442,0
470,1,11,470,46,R,1,128,123.7647703,46.36538067,174.8340024,4,25.11971337,0
471,1,11,471,47,R,1,142,123.7647703,46.36538067,137.8145991,5,25.11971337,0
472,1,11,472,48,R,1,151.2,123.7647703,46.36538067,152.9106165,6,3.1144823,0
473,1,11,473,49,R,1,150.8333333,123.7647703,46.36538067,150.9605236,7,3.060501048,0
474,1,11,474,50,R,1,162.5714286,123.7647703,46.36538067,161.6817663,8,5.892815518,0
475,1,11,475,51,R,1,165.3333333,123.7647703,46.36538067,166.701819,9,7.234178138,0
476,1,11,476,52,R,1,167.2,123.7647703,46.36538067,169.3107916,10,11.64903429,0
477,1,11,477,53,R,1,174,123.7647703,46.36538067,153.1029845,11,11.64903429,0
478,1,11,478,54,R,1,186.125,123.7647703,46.36538067,186.1845235,12,6.379375249,0
479,1,11,479,55,R,1,192,123.7647703,46.36538067,196.5788656,13,4.847679857,0
480,1,11,480,56,R,1,185.4285714,123.7647703,46.36538067,187.293936,14,3.505098328,0
481,1,11,481,57,R,1,189.2,123.7647703,46.36538067,187.7074367,15,4.541169698,0
482,1,11,482,58,R,1,194,123.7647703,46.36538067,195.0496073,16,10.03327796,0
483,1,11,483,59,R,1,197.6666667,123.7647703,46.36538067,197.4588231,17,1.527525232,0
484,1,11,484,60,R,1,199,123.7647703,46.36538067,208.1963967,18,5.656854249,0
485,1,11,485,61,R,1,197,123.7647703,46.36538067,197.4638007,19,1.414213562,0
486,1,11,486,62,R,1,194.4,123.7647703,46.36538067,195.9347257,20,3.361547263,0
487,1,11,487,63,R,1,194.2,123.7647703,46.36538067,194.104747,21,4.779586221,0
488,1,11,488,64,R,1,199.4,123.7647703,46.36538067,199.983451,22,4.037325848,0
489,1,11,489,65,R,1,201,123.7647703,46.36538067,195.8334435,23,2.645751311,0
490,1,11,490,66,R,1,203.5,123.7647703,46.36538067,203.1584154,24,1.290994449,0
491,1,11,491,67,R,1,203.5555556,123.7647703,46.36538067,196.753351,25,4.558264777,0
492,1,11,492,68,R,1,203,123.7647703,46.36538067,203.2587125,26,1,0
493,1,11,493,69,R,1,205.2,123.7647703,46.36538067,196.5473714,27,6.457553716,0
494,1,11,494,70,R,1,206.6666667,123.7647703,46.36538067,208.7126146,28,10.11599394,0
495,1,11,495,71,R,1,212.1666667,123.7647703,46.36538067,214.0832937,29,3.188521078,0
496,1,11,496,72,R,1,216.5,123.7647703,46.36538067,216.6103906,30,0.707106781,0
497,1,11,497,73,R,1,202.6,123.7647703,46.36538067,192.3780807,31,14.43144714,0
498,1,11,498,74,R,1,201.5833333,123.7647703,46.36538067,174.6501759,32,19.24699898,0
499,1,11,499,75,R,1,178.5,123.7647703,46.36538067,179.1753714,33,1.870828693,0
500,1,11,500,76,R,1,161,123.7647703,46.36538067,162.8277731,34,15.55634919,0
501,1,11,501,77,R,1,139,123.7647703,46.36538067,128.286896,35,15.55634919,0
502,1,11,502,78,R,1,149,123.7647703,46.36538067,161.8840474,36,15.55634919,0
503,1,11,503,79,R,1,139.4444444,123.7647703,46.36538067,141.8806587,37,7.037597444,0
504,1,11,504,80,R,1,132.2857143,123.7647703,46.36538067,136.4354481,38,3.251373336,0
505,1,11,505,81,R,1,132.6666667,123.7647703,46.36538067,139.0520689,39,3.214550254,0
506,1,11,506,82,R,1,135.5,123.7647703,46.36538067,136.3612168,40,0.707106781,0
507,2,12,507,83,R,1,134.5,123.7647703,46.36538067,134.487676,1,0.707106781,0
508,2,12,508,84,R,1,130.5,123.7647703,46.36538067,129.3505089,2,1.870828693,0
509,2,12,509,85,R,1,127,123.7647703,46.36538067,126.0984569,3,6.055300708,0
510,2,12,510,86,R,1,129.3333333,123.7647703,46.36538067,131.6493663,4,1.527525232,0
511,2,12,511,87,R,1,133.8888889,123.7647703,46.36538067,137.5956958,5,4.986091767,0
512,2,12,512,88,R,1,128.8,123.7647703,46.36538067,129.3609297,6,1.923538406,0
513,2,12,513,89,R,1,134.3,123.7647703,46.36538067,136.3531896,7,7.087547766,0
514,2,12,514,90,R,1,137.3,123.7647703,46.36538067,119.2462899,8,8.327331172,0
515,2,12,515,91,R,1,133.5,123.7647703,46.36538067,132.9863882,9,1.290994449,0
516,2,12,516,92,R,1,144.9333333,123.7647703,46.36538067,156.6456378,10,7.225615808,0
517,2,12,517,93,R,1,150,123.7647703,46.36538067,154.0205238,11,6.141195789,0
518,2,12,518,94,R,1,152.5714286,123.7647703,46.36538067,172.1683389,12,11.48705275,0
519,2,12,519,95,R,1,152.5714286,123.7647703,46.36538067,157.2725756,13,11.48705275,0
520,2,12,520,96,R,1,155.3333333,123.7647703,46.36538067,150.6188301,14,4.131182236,0
521,2,12,521,97,R,1,156.1666667,123.7647703,46.36538067,153.7587213,15,2.786873995,0
522,2,12,522,98,R,1,165.75,123.7647703,46.36538067,158.5305348,16,2.217355783,0
523,2,12,523,99,R,1,175,123.7647703,46.36538067,178.2223286,17,4.242640687,0
524,2,12,524,100,R,1,169.2727273,123.7647703,46.36538067,169.6672679,18,3.849439156,0
525,2,12,525,101,R,1,170.8,123.7647703,46.36538067,171.9215725,19,3.1144823,0
526,2,12,526,102,R,1,169,123.7647703,46.36538067,169.0411595,20,8.041558721,0
527,2,12,527,103,R,1,176,123.7647703,46.36538067,175.6159357,21,8.041558721,0
528,2,12,528,104,R,1,190,123.7647703,46.36538067,195.0047848,22,8.273115764,0
529,2,12,529,105,R,1,194.2,123.7647703,46.36538067,192.1458011,23,6.300793601,0
530,2,12,530,106,R,1,192.9,123.7647703,46.36538067,192.9764339,24,3.604010112,0
531,2,12,531,107,R,1,198,123.7647703,46.36538067,197.890403,25,1.58113883,0
532,2,12,532,108,R,1,200.3,123.7647703,46.36538067,200.3714797,26,3.334999584,0
533,2,12,533,109,R,1,199.625,123.7647703,46.36538067,193.1398683,27,4.688511796,0
534,2,12,534,110,R,1,201.8571429,123.7647703,46.36538067,202.98489,28,2.410295378,0
535,2,12,535,111,R,1,205,123.7647703,46.36538067,207.8187097,29,5.700877126,0
536,2,12,536,112,R,1,207,123.7647703,46.36538067,214.8597762,30,12.72792206,0
537,2,12,537,113,R,1,205.25,123.7647703,46.36538067,200.1364866,31,20.5649378,0
538,2,12,538,114,R,1,209.5,123.7647703,46.36538067,212.7988794,32,3.109126351,0
539,2,12,539,115,R,1,212,123.7647703,46.36538067,215.6689379,33,3.109126351,0
540,2,12,540,116,R,1,199.75,123.7647703,46.36538067,193.5046482,34,7.544313532,0
541,2,12,541,117,R,1,198.6666667,123.7647703,46.36538067,200.401647,35,5.887840578,0
542,2,12,542,118,R,1,191.6666667,123.7647703,46.36538067,189.0902303,36,6.506407099,0
543,2,12,543,119,R,1,177,123.7647703,46.36538067,188.3630548,37,12.72792206,0
544,2,12,544,120,R,1,166.3846154,123.7647703,46.36538067,156.1782681,38,8.874480844,0
545,2,12,545,121,R,1,159.5,123.7647703,46.36538067,157.8914917,39,5.802298395,0
546,2,12,546,122,R,1,156.9,123.7647703,46.36538067,147.8420212,40,10.83666615,0
547,2,12,547,123,R,1,154.6,123.7647703,46.36538067,152.52506,41,10.37028723,0
548,2,12,548,124,R,1,139.3333333,123.7647703,46.36538067,139.7897807,42,13.03329071,0
549,2,12,549,125,R,1,138.8333333,123.7647703,46.36538067,152.5948195,43,9.907909298,0
550,2,12,550,126,R,1,119.5,123.7647703,46.36538067,117.3409687,44,2.121320344,0
551,2,12,551,127,R,1,119.6666667,123.7647703,46.36538067,120.30684,45,1.527525232,0
552,2,12,552,128,R,1,118.6666667,123.7647703,46.36538067,119.3416195,46,2.081665999,0
553,2,12,553,129,R,1,117.6,123.7647703,46.36538067,117.8336326,47,2.073644135,0
554,2,12,554,130,R,1,114.6363636,123.7647703,46.36538067,116.831965,48,4.9248904,0
555,3,13,555,131,R,1,115.3333333,123.7647703,46.36538067,117.0525335,1,3.391164992,0
556,3,13,556,132,R,1,112,123.7647703,46.36538067,111.655942,2,1.58113883,0
557,3,13,557,133,R,1,113.6666667,123.7647703,46.36538067,116.9009692,3,2.081665999,0
558,3,13,558,134,R,1,117.5,123.7647703,46.36538067,118.0221858,4,0.707106781,0
559,3,13,559,135,R,1,129.3333333,123.7647703,46.36538067,143.9379005,5,15.87068958,0
560,3,13,560,136,R,1,135.25,123.7647703,46.36538067,128.5749435,6,15.90335394,0
561,3,13,561,138,R,1,158.1428571,123.7647703,46.36538067,155.079739,7,4.879500365,0
562,3,13,562,139,R,1,159,123.7647703,46.36538067,155.9503323,8,5.949789912,0
