,X,meanY,stdY,meanYmean,meanYstd,X.1,D,order,class,classInt,newY,UD
287,287,103.5,1.87082869339,154.707804229,35.7215160728,334,7,37.0,B,0,106.386134404,6
288,288,100.0,3.31662479036,154.707804229,35.7215160728,335,7,38.0,B,0,97.2287774263,6
289,289,94.5,1.87082869339,154.707804229,35.7215160728,336,7,39.0,B,0,96.8021234095,6
290,290,103.5,3.60555127546,123.764770277,46.3653806652,43,1,1.0,R,1,105.353423048,7
291,291,102.2,2.58843582111,123.764770277,46.3653806652,44,1,2.0,R,1,99.294170295,7
292,292,121.947368421,12.3714441994,123.764770277,46.3653806652,45,1,3.0,R,1,151.029967874,7
293,293,128.0,25.1197133742,123.764770277,46.3653806652,46,1,4.0,R,1,139.564692121,7
294,294,142.0,25.1197133742,123.764770277,46.3653806652,47,1,5.0,R,1,96.0581778913,7
295,295,151.2,3.11448230048,123.764770277,46.3653806652,48,1,6.0,R,1,155.356473134,7
296,296,150.833333333,3.0605010483,123.764770277,46.3653806652,49,1,7.0,R,1,151.829809164,7
297,297,162.571428571,5.89281551767,123.764770277,46.3653806652,50,1,8.0,R,1,160.351229199,7
298,298,165.333333333,7.23417813807,123.764770277,46.3653806652,51,1,9.0,R,1,167.95071561,7
299,299,167.2,11.6490342947,123.764770277,46.3653806652,52,1,10.0,R,1,157.489860924,7
300,300,174.0,11.6490342947,123.764770277,46.3653806652,53,1,11.0,R,1,182.49291627,7
301,301,186.125,6.3793752493,123.764770277,46.3653806652,54,1,12.0,R,1,179.857237745,7
302,302,192.0,4.84767985742,123.764770277,46.3653806652,55,1,13.0,R,1,190.017911916,7
303,303,185.428571429,3.50509832754,123.764770277,46.3653806652,56,1,14.0,R,1,185.947425199,7
304,304,189.2,4.54116969758,123.764770277,46.3653806652,57,1,15.0,R,1,186.723268958,7
305,305,194.0,10.0332779622,123.764770277,46.3653806652,58,1,16.0,R,1,179.569833634,7
306,306,197.666666667,1.52752523165,123.764770277,46.3653806652,59,1,17.0,R,1,197.359462664,7
307,307,199.0,5.65685424949,123.764770277,46.3653806652,60,1,18.0,R,1,207.131922339,7
308,308,197.0,1.41421356237,123.764770277,46.3653806652,61,1,19.0,R,1,197.468920379,7
309,309,194.4,3.36154726279,123.764770277,46.3653806652,62,1,20.0,R,1,189.145278134,7
310,310,194.2,4.77958622105,123.764770277,46.3653806652,63,1,21.0,R,1,193.388686047,7
311,311,199.4,4.03732584764,123.764770277,46.3653806652,64,1,22.0,R,1,190.109899645,7
312,312,201.0,2.64575131106,123.764770277,46.3653806652,65,1,23.0,R,1,203.799484699,7
313,313,203.5,1.29099444874,123.764770277,46.3653806652,66,1,24.0,R,1,201.674640384,7
314,314,203.555555556,4.55826477706,123.764770277,46.3653806652,67,1,25.0,R,1,206.723959163,7
315,315,203.0,1.0,123.764770277,46.3653806652,68,1,26.0,R,1,201.327317653,7
316,316,205.2,6.45755371639,123.764770277,46.3653806652,69,1,27.0,R,1,209.803629922,7
317,317,206.666666667,10.115993937,123.764770277,46.3653806652,70,1,28.0,R,1,200.477861403,7
318,318,212.166666667,3.18852107828,123.764770277,46.3653806652,71,1,29.0,R,1,211.697956664,7
319,319,216.5,0.707106781187,123.764770277,46.3653806652,72,1,30.0,R,1,216.419069733,7
320,320,202.6,14.4314471439,123.764770277,46.3653806652,73,1,31.0,R,1,224.654851043,7
321,321,201.583333333,19.246998979,123.764770277,46.3653806652,74,1,32.0,R,1,179.236877088,7
322,322,178.5,1.87082869339,123.764770277,46.3653806652,75,1,33.0,R,1,179.108731518,7
323,323,161.0,15.5563491861,123.764770277,46.3653806652,76,1,34.0,R,1,177.715289239,7
324,324,139.0,15.5563491861,123.764770277,46.3653806652,77,1,35.0,R,1,138.030245132,7
325,325,149.0,15.5563491861,123.764770277,46.3653806652,78,1,36.0,R,1,138.444528077,7
326,326,139.444444444,7.03759744357,123.764770277,46.3653806652,79,1,37.0,R,1,145.061893839,7
327,327,132.285714286,3.25137333621,123.764770277,46.3653806652,80,1,38.0,R,1,136.836923534,7
328,328,132.666666667,3.21455025366,123.764770277,46.3653806652,81,1,39.0,R,1,139.915148789,7
329,329,135.5,0.707106781187,123.764770277,46.3653806652,82,1,40.0,R,1,134.865956993,7
330,330,134.5,0.707106781187,123.764770277,46.3653806652,83,2,1.0,R,1,133.268141746,8
331,331,130.5,1.87082869339,123.764770277,46.3653806652,84,2,2.0,R,1,130.632107608,8
332,332,127.0,6.05530070819,123.764770277,46.3653806652,85,2,3.0,R,1,121.998252735,8
333,333,129.333333333,1.52752523165,123.764770277,46.3653806652,86,2,4.0,R,1,128.700444058,8
334,334,133.888888889,4.98609176722,123.764770277,46.3653806652,87,2,5.0,R,1,139.384191521,8
335,335,128.8,1.92353840617,123.764770277,46.3653806652,88,2,6.0,R,1,130.017259973,8
336,336,134.3,7.08754776586,123.764770277,46.3653806652,89,2,7.0,R,1,144.827803292,8
337,337,137.3,8.32733117178,123.764770277,46.3653806652,90,2,8.0,R,1,136.569025114,8
338,338,133.5,1.29099444874,123.764770277,46.3653806652,91,2,9.0,R,1,133.734490832,8
339,339,144.933333333,7.22561580833,123.764770277,46.3653806652,92,2,10.0,R,1,141.28025435,8
340,340,150.0,6.14119578863,123.764770277,46.3653806652,93,2,11.0,R,1,152.887774522,8
341,341,152.571428571,11.4870527531,123.764770277,46.3653806652,94,2,12.0,R,1,175.982222965,8
342,342,152.571428571,11.4870527531,123.764770277,46.3653806652,95,2,13.0,R,1,150.696370051,8
343,343,155.333333333,4.13118223595,123.764770277,46.3653806652,96,2,14.0,R,1,156.468369195,8
344,344,156.166666667,2.78687399548,123.764770277,46.3653806652,97,2,15.0,R,1,151.992030959,8
345,345,165.75,2.21735578261,123.764770277,46.3653806652,98,2,16.0,R,1,164.871895301,8
346,346,175.0,4.24264068712,123.764770277,46.3653806652,99,2,17.0,R,1,169.341286365,8
347,347,169.272727273,3.84943915632,123.764770277,46.3653806652,100,2,18.0,R,1,165.784356587,8
348,348,170.8,3.11448230048,123.764770277,46.3653806652,101,2,19.0,R,1,172.351027873,8
349,349,169.0,8.04155872121,123.764770277,46.3653806652,102,2,20.0,R,1,162.810606666,8
350,350,176.0,8.04155872121,123.764770277,46.3653806652,103,2,21.0,R,1,176.410018288,8
351,351,190.0,8.27311576399,123.764770277,46.3653806652,104,2,22.0,R,1,183.202240183,8
352,352,194.2,6.30079360081,123.764770277,46.3653806652,105,2,23.0,R,1,203.621248089,8
353,353,192.9,3.60401011221,123.764770277,46.3653806652,106,2,24.0,R,1,189.866904249,8
354,354,198.0,1.58113883008,123.764770277,46.3653806652,107,2,25.0,R,1,197.056544316,8
355,355,200.3,3.33499958354,123.764770277,46.3653806652,108,2,26.0,R,1,203.929215522,8
356,356,199.625,4.68851179556,123.764770277,46.3653806652,109,2,27.0,R,1,204.752873093,8
357,357,201.857142857,2.41029537807,123.764770277,46.3653806652,110,2,28.0,R,1,197.990209971,8
358,358,205.0,5.7008771255,123.764770277,46.3653806652,111,2,29.0,R,1,198.076906124,8
359,359,207.0,12.7279220614,123.764770277,46.3653806652,112,2,30.0,R,1,209.488344624,8
360,360,205.25,20.5649377988,123.764770277,46.3653806652,113,2,31.0,R,1,202.885769482,8
361,361,209.5,3.10912635103,123.764770277,46.3653806652,114,2,32.0,R,1,210.742952588,8
362,362,212.0,3.10912635103,123.764770277,46.3653806652,115,2,33.0,R,1,215.360124445,8
363,363,199.75,7.54431353184,123.764770277,46.3653806652,116,2,34.0,R,1,212.826646168,8
364,364,198.666666667,5.88784057755,123.764770277,46.3653806652,117,2,35.0,R,1,195.542719166,8
365,365,191.666666667,6.50640709865,123.764770277,46.3653806652,118,2,36.0,R,1,181.123259803,8
366,366,177.0,12.7279220614,123.764770277,46.3653806652,119,2,37.0,R,1,160.059630747,8
367,367,166.384615385,8.87448084433,123.764770277,46.3653806652,120,2,38.0,R,1,156.442451519,8
368,368,159.5,5.80229839518,123.764770277,46.3653806652,121,2,39.0,R,1,158.551072982,8
369,369,156.9,10.836666154,123.764770277,46.3653806652,122,2,40.0,R,1,144.750870626,8
370,370,154.6,10.3702872257,123.764770277,46.3653806652,123,2,41.0,R,1,143.044386134,8
371,371,139.333333333,13.0332907075,123.764770277,46.3653806652,124,2,42.0,R,1,131.779196078,8
372,372,138.833333333,9.90790929847,123.764770277,46.3653806652,125,2,43.0,R,1,141.26523885,8
373,373,119.5,2.12132034356,123.764770277,46.3653806652,126,2,44.0,R,1,119.573586322,8
374,374,119.666666667,1.52752523165,123.764770277,46.3653806652,127,2,45.0,R,1,118.490246558,8
375,375,118.666666667,2.08166599947,123.764770277,46.3653806652,128,2,46.0,R,1,119.479199273,8
376,376,117.6,2.07364413533,123.764770277,46.3653806652,129,2,47.0,R,1,117.202370694,8
377,377,114.636363636,4.92489040026,123.764770277,46.3653806652,130,2,48.0,R,1,114.239235407,8
378,378,115.333333333,3.39116499156,123.764770277,46.3653806652,131,3,1.0,R,1,113.736980631,9
379,379,112.0,1.58113883008,123.764770277,46.3653806652,132,3,2.0,R,1,111.84542977,9
380,380,113.666666667,2.08166599947,123.764770277,46.3653806652,133,3,3.0,R,1,115.000335069,9
381,381,117.5,0.707106781187,123.764770277,46.3653806652,134,3,4.0,R,1,117.881666647,9
382,382,129.333333333,15.8706895842,123.764770277,46.3653806652,135,3,5.0,R,1,125.184075186,9
383,383,135.25,15.903353944,123.764770277,46.3653806652,136,3,6.0,R,1,149.75430908,9
384,384,158.142857143,4.87950036474,123.764770277,46.3653806652,138,3,7.0,R,1,156.013354622,9
385,385,159.0,5.94978991226,123.764770277,46.3653806652,139,3,8.0,R,1,170.037968998,9
386,386,168.75,5.80024630019,123.764770277,46.3653806652,140,3,9.0,R,1,171.443271988,9
387,387,168.444444444,5.50252467307,123.764770277,46.3653806652,141,3,10.0,R,1,171.961276014,9
388,388,169.222222222,15.8254366273,123.764770277,46.3653806652,142,3,11.0,R,1,135.843772756,9
389,389,173.833333333,3.76386326355,123.764770277,46.3653806652,143,3,12.0,R,1,173.90093207,9
390,390,171.0,6.72309452559,123.764770277,46.3653806652,144,3,13.0,R,1,174.611944497,9
391,391,165.833333333,3.65604522219,123.764770277,46.3653806652,145,3,14.0,R,1,163.586871625,9
392,392,169.5,2.44948974278,123.764770277,46.3653806652,146,3,15.0,R,1,170.620757924,9
393,393,168.5,3.10912635103,123.764770277,46.3653806652,147,3,16.0,R,1,169.444184252,9
394,394,166.5,0.707106781187,123.764770277,46.3653806652,148,3,17.0,R,1,166.835514651,9
395,395,174.3,6.60050503118,123.764770277,46.3653806652,149,3,18.0,R,1,168.355971304,9
396,396,182.25,2.21735578261,123.764770277,46.3653806652,150,3,19.0,R,1,180.722059412,9
397,397,179.571428571,2.99205296617,123.764770277,46.3653806652,151,3,20.0,R,1,170.322334132,9
398,398,188.5,5.08920426,123.764770277,46.3653806652,152,3,21.0,R,1,194.332869811,9
399,399,183.8,1.92353840617,123.764770277,46.3653806652,153,3,22.0,R,1,183.236365735,9
400,400,191.0,2.64575131106,123.764770277,46.3653806652,154,3,23.0,R,1,194.230421746,9
401,401,191.222222222,3.56292638774,123.764770277,46.3653806652,155,3,24.0,R,1,192.334675683,9
402,402,191.5,0.707106781187,123.764770277,46.3653806652,156,3,25.0,R,1,191.711675276,9
403,403,195.5,3.53553390593,123.764770277,46.3653806652,157,3,26.0,R,1,197.010778745,9
404,404,196.0,3.94405318873,123.764770277,46.3653806652,158,3,27.0,R,1,194.337019706,9
405,405,194.0,2.82842712475,123.764770277,46.3653806652,159,3,28.0,R,1,192.947414476,9
406,406,187.705882353,8.85130432396,123.764770277,46.3653806652,160,3,29.0,R,1,192.393202006,9
407,407,170.454545455,10.893701266,123.764770277,46.3653806652,161,3,30.0,R,1,168.488205633,9
408,408,156.833333333,14.358505029,123.764770277,46.3653806652,162,3,31.0,R,1,178.620394984,9
409,409,148.5,1.29099444874,123.764770277,46.3653806652,163,3,32.0,R,1,148.379561279,9
410,410,143.0,1.29099444874,123.764770277,46.3653806652,164,3,33.0,R,1,144.051994987,9
411,411,137.0,1.0,123.764770277,46.3653806652,165,3,34.0,R,1,137.72499166,9
412,412,134.0,1.0,123.764770277,46.3653806652,166,3,35.0,R,1,133.954125276,9
413,413,105.0,1.0,123.764770277,46.3653806652,167,3,36.0,R,1,102.913046326,9
414,414,109.181818182,7.49424021257,123.764770277,46.3653806652,168,3,37.0,R,1,108.352637893,9
415,415,103.125,7.27888335235,123.764770277,46.3653806652,169,4,1.0,R,1,107.52477674,10
416,416,97.5555555556,3.90867979985,123.764770277,46.3653806652,170,4,2.0,R,1,95.4176386016,10
417,417,100.5,6.65415492589,123.764770277,46.3653806652,171,4,3.0,R,1,94.4671228465,10
418,418,98.25,5.12347538298,123.764770277,46.3653806652,172,4,4.0,R,1,101.201155768,10
419,419,100.75,4.03112887415,123.764770277,46.3653806652,173,4,5.0,R,1,100.91183597,10
420,420,102.1,3.84274207652,123.764770277,46.3653806652,174,4,6.0,R,1,106.640928414,10
421,421,102.083333333,4.46111142559,123.764770277,46.3653806652,175,4,7.0,R,1,92.7812028597,10
422,422,96.6666666667,1.52752523165,123.764770277,46.3653806652,176,4,8.0,R,1,99.7996490645,10
423,423,101.0,3.74165738677,123.764770277,46.3653806652,177,4,9.0,R,1,104.885426468,10
424,424,102.0,15.5563491861,123.764770277,46.3653806652,178,4,10.0,R,1,123.152873046,10
425,425,118.666666667,17.9536440127,123.764770277,46.3653806652,179,4,11.0,R,1,117.873678702,10
426,426,124.444444444,7.92035517788,123.764770277,46.3653806652,180,4,12.0,R,1,129.976443414,10
427,427,135.8,4.76445169983,123.764770277,46.3653806652,181,4,13.0,R,1,127.909107527,10
428,428,137.875,6.19763779885,123.764770277,46.3653806652,182,4,14.0,R,1,136.06607298,10
429,429,141.0,1.58113883008,123.764770277,46.3653806652,183,4,15.0,R,1,142.88956129,10
430,430,148.0,7.74596669241,123.764770277,46.3653806652,184,4,16.0,R,1,142.829861125,10
431,431,145.733333333,8.15446123881,123.764770277,46.3653806652,185,4,17.0,R,1,138.860256068,10
432,432,163.5,7.77817459305,123.764770277,46.3653806652,186,4,18.0,R,1,159.153824526,10
433,433,175.25,4.99165971062,123.764770277,46.3653806652,187,4,19.0,R,1,167.992039677,10
434,434,179.0,5.21536192416,123.764770277,46.3653806652,188,4,20.0,R,1,173.053139402,10
435,435,181.333333333,3.32665998663,123.764770277,46.3653806652,189,4,21.0,R,1,181.291548397,10
436,436,174.6,4.50555213043,123.764770277,46.3653806652,190,4,22.0,R,1,174.892024107,10
437,437,181.2,3.76828873628,123.764770277,46.3653806652,191,4,23.0,R,1,181.329740694,10
438,438,173.666666667,5.50757054729,123.764770277,46.3653806652,192,4,24.0,R,1,171.339894399,10
439,439,188.0,1.41421356237,123.764770277,46.3653806652,193,4,25.0,R,1,186.708200759,10
440,440,188.0,4.08248290464,123.764770277,46.3653806652,194,4,26.0,R,1,187.814100028,10
441,441,205.5,0.707106781187,123.764770277,46.3653806652,195,4,27.0,R,1,204.650371723,10
442,442,199.0,9.22857879994,123.764770277,46.3653806652,196,4,28.0,R,1,191.87729392,10
443,443,199.0,9.22857879994,123.764770277,46.3653806652,197,4,29.0,R,1,187.530050779,10
444,444,203.75,2.81577190635,123.764770277,46.3653806652,198,4,30.0,R,1,204.191425741,10
445,445,194.0,5.65685424949,123.764770277,46.3653806652,199,4,31.0,R,1,200.297242234,10
446,446,193.75,8.27647267862,123.764770277,46.3653806652,200,4,32.0,R,1,191.116501545,10
447,447,199.0,3.53553390593,123.764770277,46.3653806652,201,4,33.0,R,1,201.077567481,10
448,448,197.2,2.7748873851,123.764770277,46.3653806652,202,4,34.0,R,1,201.007584479,10
449,449,200.25,4.09267638594,123.764770277,46.3653806652,203,4,35.0,R,1,199.95673465,10
450,450,196.0,5.24404424085,123.764770277,46.3653806652,204,4,36.0,R,1,197.397362653,10
451,451,197.4,6.87749954562,123.764770277,46.3653806652,205,4,37.0,R,1,193.814097214,10
452,452,197.6,4.19523539268,123.764770277,46.3653806652,206,4,38.0,R,1,205.623668133,10
453,453,197.6,8.61725843045,123.764770277,46.3653806652,207,4,39.0,R,1,201.676397543,10
454,454,182.5,6.2595381764,123.764770277,46.3653806652,208,4,40.0,R,1,191.488212568,10
455,455,177.166666667,6.79460570355,123.764770277,46.3653806652,209,4,41.0,R,1,184.803473225,10
456,456,164.5,2.88675134595,123.764770277,46.3653806652,210,4,42.0,R,1,168.907206377,10
457,457,169.0,4.54606056566,123.764770277,46.3653806652,211,4,43.0,R,1,163.129234325,10
458,458,163.375,6.36816860868,123.764770277,46.3653806652,212,4,44.0,R,1,171.923238011,10
459,459,119.256410256,23.9041044138,123.764770277,46.3653806652,213,4,45.0,R,1,118.328346048,10
460,460,77.0,1.58113883008,123.764770277,46.3653806652,214,4,46.0,R,1,79.0481723644,10
461,461,99.7142857143,35.4340433562,123.764770277,46.3653806652,215,4,47.0,R,1,121.417307948,10
462,462,77.0,7.07106781187,123.764770277,46.3653806652,216,4,48.0,R,1,66.0940508104,10
463,463,77.6,3.20936130718,123.764770277,46.3653806652,217,4,49.0,R,1,76.1086834623,10
464,464,73.5,1.29099444874,123.764770277,46.3653806652,218,4,50.0,R,1,73.8916702906,10
465,465,72.8,1.92353840617,123.764770277,46.3653806652,219,4,51.0,R,1,68.0285172425,10
466,466,70.5,0.707106781187,123.764770277,46.3653806652,220,4,52.0,R,1,71.9187586573,10
467,467,103.5,3.60555127546,123.764770277,46.3653806652,43,1,1.0,R,1,103.112475702,11
468,468,102.2,2.58843582111,123.764770277,46.3653806652,44,1,2.0,R,1,100.92096895,11
469,469,121.947368421,12.3714441994,123.764770277,46.3653806652,45,1,3.0,R,1,132.187301065,11
470,470,128.0,25.1197133742,123.764770277,46.3653806652,46,1,4.0,R,1,144.963147416,11
471,471,142.0,25.1197133742,123.764770277,46.3653806652,47,1,5.0,R,1,180.647571776,11
472,472,151.2,3.11448230048,123.764770277,46.3653806652,48,1,6.0,R,1,147.412334395,11
473,473,150.833333333,3.0605010483,123.764770277,46.3653806652,49,1,7.0,R,1,149.737943954,11
474,474,162.571428571,5.89281551767,123.764770277,46.3653806652,50,1,8.0,R,1,166.99129289,11
475,475,165.333333333,7.23417813807,123.764770277,46.3653806652,51,1,9.0,R,1,181.183131717,11
476,476,167.2,11.6490342947,123.764770277,46.3653806652,52,1,10.0,R,1,152.464410514,11
477,477,174.0,11.6490342947,123.764770277,46.3653806652,53,1,11.0,R,1,168.251257514,11
478,478,186.125,6.3793752493,123.764770277,46.3653806652,54,1,12.0,R,1,202.064753898,11
479,479,192.0,4.84767985742,123.764770277,46.3653806652,55,1,13.0,R,1,186.835725999,11
480,480,185.428571429,3.50509832754,123.764770277,46.3653806652,56,1,14.0,R,1,181.87059887,11
481,481,189.2,4.54116969758,123.764770277,46.3653806652,57,1,15.0,R,1,195.623955205,11
482,482,194.0,10.0332779622,123.764770277,46.3653806652,58,1,16.0,R,1,199.945121437,11
483,483,197.666666667,1.52752523165,123.764770277,46.3653806652,59,1,17.0,R,1,198.909356521,11
484,484,199.0,5.65685424949,123.764770277,46.3653806652,60,1,18.0,R,1,198.885990066,11
485,485,197.0,1.41421356237,123.764770277,46.3653806652,61,1,19.0,R,1,197.098460833,11
486,486,194.4,3.36154726279,123.764770277,46.3653806652,62,1,20.0,R,1,194.168038922,11
487,487,194.2,4.77958622105,123.764770277,46.3653806652,63,1,21.0,R,1,202.845921442,11
488,488,199.4,4.03732584764,123.764770277,46.3653806652,64,1,22.0,R,1,199.887706341,11
489,489,201.0,2.64575131106,123.764770277,46.3653806652,65,1,23.0,R,1,195.929260644,11
490,490,203.5,1.29099444874,123.764770277,46.3653806652,66,1,24.0,R,1,204.54044841,11
491,491,203.555555556,4.55826477706,123.764770277,46.3653806652,67,1,25.0,R,1,201.978880079,11
492,492,203.0,1.0,123.764770277,46.3653806652,68,1,26.0,R,1,201.620501596,11
493,493,205.2,6.45755371639,123.764770277,46.3653806652,69,1,27.0,R,1,214.96249377,11
494,494,206.666666667,10.115993937,123.764770277,46.3653806652,70,1,28.0,R,1,211.314301507,11
495,495,212.166666667,3.18852107828,123.764770277,46.3653806652,71,1,29.0,R,1,207.926817234,11
496,496,216.5,0.707106781187,123.764770277,46.3653806652,72,1,30.0,R,1,215.507527839,11
497,497,202.6,14.4314471439,123.764770277,46.3653806652,73,1,31.0,R,1,214.037258378,11
498,498,201.583333333,19.246998979,123.764770277,46.3653806652,74,1,32.0,R,1,199.149021371,11
499,499,178.5,1.87082869339,123.764770277,46.3653806652,75,1,33.0,R,1,179.354138589,11
500,500,161.0,15.5563491861,123.764770277,46.3653806652,76,1,34.0,R,1,163.776184756,11
501,501,139.0,15.5563491861,123.764770277,46.3653806652,77,1,35.0,R,1,153.257379861,11
502,502,149.0,15.5563491861,123.764770277,46.3653806652,78,1,36.0,R,1,157.917617379,11
503,503,139.444444444,7.03759744357,123.764770277,46.3653806652,79,1,37.0,R,1,128.514569849,11
504,504,132.285714286,3.25137333621,123.764770277,46.3653806652,80,1,38.0,R,1,125.028383479,11
505,505,132.666666667,3.21455025366,123.764770277,46.3653806652,81,1,39.0,R,1,130.25632615,11
