,X,newY
4867,4867,106.1930424
4868,4868,107.858549
4869,4869,140.125824
4870,4870,145.6546001
4871,4871,156.3418351
4872,4872,154.8493692
4873,4873,174.0837716
4874,4874,180.422099
4875,4875,173.9263037
4876,4876,188.1441708
4877,4877,190.7649152
4878,4878,191.3952066
4879,4879,210.7300324
4880,4880,209.1203502
4881,4881,213.1306048
4882,4882,206.077273
4883,4883,207.7782963
4884,4884,209.2833744
4885,4885,214.4324203
4886,4886,204.8092055
4887,4887,195.6220771
4888,4888,198.1749132
4889,4889,211.258188
4890,4890,214.1654462
4891,4891,206.4541747
4892,4892,198.1212523
4893,4893,192.8216896
4894,4894,196.1874582
4895,4895,172.197768
4896,4896,163.4757186
4897,4897,140.6666244
4898,4898,136.7976494
4899,4899,138.0710771
4900,4900,141.3475857
4901,4901,147.4819415
4902,4902,135.2865887
4903,4903,129.0103448
4904,4904,122.6284384
4905,4905,111.9055716
4906,4906,113.5018574
4907,4907,130.2961211
4908,4908,138.8372622
4909,4909,137.2373233
4910,4910,144.0223542
4911,4911,176.0304139
4912,4912,189.2765999
4913,4913,219.2626292
4914,4914,205.1068415
4915,4915,208.103775
4916,4916,215.206996
4917,4917,227.9213604
4918,4918,227.8718853
4919,4919,231.6590003
4920,4920,219.4995078
4921,4921,219.4325364
4922,4922,215.4077371
4923,4923,219.0397977
4924,4924,209.7361942
4925,4925,210.7808314
4926,4926,224.9987419
4927,4927,208.4962132
4928,4928,203.990494
4929,4929,204.2823159
4930,4930,218.1699096
4931,4931,190.3749713
4932,4932,189.7064024
4933,4933,183.583046
4934,4934,183.475933
4935,4935,175.7046444
4936,4936,163.6386494
4937,4937,165.7583482
4938,4938,166.4307454
4939,4939,152.1634998
4940,4940,144.1815931
4941,4941,128.1714813
4942,4942,134.1971359
4943,4943,118.4135588
4944,4944,114.4544128
4945,4945,114.1137602
4946,4946,111.347661
4947,4947,112.4034572
4948,4948,114.4251012
4949,4949,123.8938465
4950,4950,146.014875
4951,4951,160.1635956
4952,4952,168.8774525
4953,4953,165.4502036
4954,4954,165.1492079
4955,4955,171.3454883
4956,4956,159.6948651
4957,4957,154.1397476
4958,4958,150.0779356
4959,4959,151.7370461
4960,4960,165.7197727
4961,4961,176.0819727
4962,4962,182.9784744
4963,4963,175.4758764
4964,4964,172.2490019
4965,4965,162.4733511
4966,4966,166.9797648
4967,4967,175.6587994
4968,4968,156.2524933
4969,4969,166.8743733
4970,4970,174.9443771
4971,4971,170.4880934
4972,4972,183.159396
4973,4973,162.2074082
4974,4974,186.8895568
4975,4975,168.6426397
4976,4976,163.5888932
4977,4977,153.9727989
4978,4978,139.7588467
4979,4979,131.9776698
4980,4980,127.9345764
4981,4981,123.9277913
4982,4982,121.2337382
4983,4983,105.1312314
4984,4984,108.6695533
4985,4985,111.4617596
4986,4986,110.7044125
4987,4987,98.7925328
4988,4988,102.1351793
4989,4989,115.8755457
4990,4990,118.0204062
4991,4991,133.7437578
4992,4992,137.0719432
4993,4993,141.4188926
4994,4994,149.4974513
4995,4995,164.7175301
4996,4996,169.5956533
4997,4997,190.3977386
4998,4998,197.4982202
4999,4999,207.5162371
5000,5000,198.855176
5001,5001,196.2620544
5002,5002,197.2495944
5003,5003,203.7949391
5004,5004,203.9247442
5005,5005,192.2003388
5006,5006,195.6895682
5007,5007,201.3427538
5008,5008,198.9691131
5009,5009,177.6622944
5010,5010,182.6421919
5011,5011,158.1929291
5012,5012,173.8383526
5013,5013,164.7392341
5014,5014,148.9871002
5015,5015,156.4617489
5016,5016,145.8182182
5017,5017,139.3489828
5018,5018,142.2912661
5019,5019,134.2544545
5020,5020,129.3528888
5021,5021,117.2631641
5022,5022,118.4094152
5023,5023,103.4194987
5024,5024,107.9410709
5025,5025,95.94024277
5026,5026,98.34851096
5027,5027,105.3531725
5028,5028,122.7132646
5029,5029,104.8422631
5030,5030,137.5580905
5031,5031,150.9323476
5032,5032,152.4383608
5033,5033,161.265379
5034,5034,177.7158002
5035,5035,158.8027918
5036,5036,175.7093028
5037,5037,186.7360457
5038,5038,200.2342522
5039,5039,183.489657
5040,5040,189.9426165
5041,5041,184.7391906
5042,5042,197.410729
5043,5043,200.7081252
5044,5044,196.9694311
5045,5045,189.1258961
5046,5046,201.0540121
5047,5047,206.1623107
5048,5048,201.1442467
5049,5049,204.4961305
5050,5050,198.2858433
5051,5051,203.8014602
5052,5052,191.7679844
5053,5053,202.487107
5054,5054,204.5945115
5055,5055,217.5178788
5056,5056,227.2594926
5057,5057,199.0951024
5058,5058,177.0077928
5059,5059,152.5546168
5060,5060,119.7935234
5061,5061,138.7306287
5062,5062,147.4865566
5063,5063,133.9987682
5064,5064,133.681021
5065,5065,135.0399313
5066,5066,135.3744305
5067,5067,132.0132019
5068,5068,128.9571799
5069,5069,126.7218945
5070,5070,144.4121163
5071,5071,127.1177738
5072,5072,137.0690595
5073,5073,130.1780079
5074,5074,133.0995618
5075,5075,136.5722497
5076,5076,146.234082
5077,5077,145.5913234
5078,5078,170.4228642
5079,5079,149.3470863
5080,5080,162.9437851
5081,5081,167.078932
5082,5082,183.1599372
5083,5083,169.4141543
5084,5084,170.7315885
5085,5085,165.4422211
5086,5086,168.39731
5087,5087,178.508841
5088,5088,186.3864687
5089,5089,189.8131051
5090,5090,198.6769283
5091,5091,202.7775395
5092,5092,197.4991234
5093,5093,201.9967171
5094,5094,202.0512536
5095,5095,209.2822416
5096,5096,225.529037
5097,5097,206.4870825
5098,5098,210.3232117
5099,5099,192.1131999
5100,5100,186.2286374
5101,5101,185.4125136
5102,5102,201.0423798
5103,5103,156.6112738
5104,5104,159.3926821
5105,5105,179.8701384
5106,5106,155.4242182
5107,5107,137.5655841
5108,5108,141.2762299
5109,5109,118.2876928
5110,5110,119.5989873
5111,5111,120.3758967
5112,5112,116.6505961
5113,5113,116.4686972
5114,5114,115.9707431
5115,5115,112.6102662
5116,5116,117.7876438
5117,5117,118.4557899
5118,5118,133.7308634
5119,5119,107.6127683
5120,5120,164.144973
5121,5121,142.3447243
5122,5122,178.2969391
5123,5123,172.2463602
5124,5124,133.4870374
5125,5125,170.321922
5126,5126,166.7599093
5127,5127,163.0465317
5128,5128,166.4957446
5129,5129,169.2552546
5130,5130,166.8800231
5131,5131,167.311937
5132,5132,188.0599371
5133,5133,183.823983
5134,5134,191.184443
5135,5135,180.8664829
5136,5136,194.8670557
5137,5137,190.3463919
5138,5138,191.5417937
5139,5139,193.4077715
5140,5140,198.3959384
5141,5141,193.4104842
5142,5142,178.2411153
5143,5143,165.3464783
5144,5144,151.5495295
5145,5145,147.5609313
5146,5146,144.0889556
5147,5147,137.8682303
5148,5148,133.378822
5149,5149,106.2564872
5150,5150,108.0758774
5151,5151,99.70052578
5152,5152,95.77966953
5153,5153,97.94569492
5154,5154,113.021813
5155,5155,97.84850959
5156,5156,99.08893906
5157,5157,98.77801188
5158,5158,96.0272865
5159,5159,103.8217792
5160,5160,106.7651811
5161,5161,115.2233247
5162,5162,115.9656772
5163,5163,127.9539841
5164,5164,136.5178054
5165,5165,142.6968369
5166,5166,160.4905472
5167,5167,151.4732783
5168,5168,157.0790534
5169,5169,171.6954989
5170,5170,176.0662241
5171,5171,182.8340407
5172,5172,173.2511646
5173,5173,177.3191535
5174,5174,175.1958089
5175,5175,188.0425366
5176,5176,192.9404166
5177,5177,205.8398117
5178,5178,208.3305831
5179,5179,200.3481378
5180,5180,204.20162
5181,5181,187.6187604
5182,5182,173.8023835
5183,5183,196.0351128
5184,5184,199.0927318
5185,5185,200.566385
5186,5186,198.136557
5187,5187,199.024038
5188,5188,198.6624981
5189,5189,182.218797
5190,5190,184.6542416
5191,5191,184.219754
5192,5192,161.8384689
5193,5193,173.1336921
5194,5194,159.9178355
5195,5195,136.8492451
5196,5196,79.0307866
5197,5197,135.0937615
5198,5198,60.88834426
5199,5199,80.98747754
5200,5200,73.32966017
5201,5201,70.74187573
5202,5202,69.95980525
5203,5203,108.9879179
5204,5204,99.64046902
5205,5205,135.6592742
5206,5206,116.5045419
5207,5207,163.2901307
5208,5208,152.2612811
5209,5209,152.4764528
5210,5210,168.4307715
5211,5211,167.004725
5212,5212,162.0140066
5213,5213,152.2709389
5214,5214,194.9193527
5215,5215,192.7770691
5216,5216,186.7418968
5217,5217,184.4626062
5218,5218,206.1001414
5219,5219,196.9835191
5220,5220,195.6919253
5221,5221,199.1968652
5222,5222,195.8545538
5223,5223,200.6723374
5224,5224,203.9617715
5225,5225,198.9464362
5226,5226,201.2480956
5227,5227,199.050549
5228,5228,203.2543747
5229,5229,199.6923467
5230,5230,205.0021858
5231,5231,210.1473845
5232,5232,215.9805792
5233,5233,169.9699543
5234,5234,165.6680775
5235,5235,180.1570214
5236,5236,158.9863305
5237,5237,137.165784
5238,5238,135.3739802
5239,5239,132.9159187
5240,5240,129.3537325
5241,5241,132.1787192
5242,5242,134.8504062
5243,5243,133.9696075
5244,5244,130.4964049
5245,5245,130.4287651
5246,5246,130.1235394
5247,5247,132.3701184
5248,5248,126.780607
5249,5249,137.0778943
5250,5250,134.4170934
5251,5251,133.719081
5252,5252,153.0839204
5253,5253,150.3373421
5254,5254,137.7367708
5255,5255,159.9082293
5256,5256,156.4901042
5257,5257,153.3761096
5258,5258,164.9832857
5259,5259,183.5443554
5260,5260,170.1482976
5261,5261,168.0305679
5262,5262,189.531716
5263,5263,181.8632967
5264,5264,188.3283051
5265,5265,188.2609671
5266,5266,185.7766433
5267,5267,199.4165975
5268,5268,198.8076063
5269,5269,203.6333451
5270,5270,202.441796
5271,5271,205.5474947
5272,5272,193.8458716
5273,5273,207.5199502
5274,5274,207.5544658
5275,5275,210.1756019
5276,5276,201.1084665
5277,5277,196.830553
5278,5278,199.2601602
5279,5279,174.5102981
5280,5280,155.6004116
5281,5281,162.512984
5282,5282,161.3595916
5283,5283,162.1437923
5284,5284,132.2289017
5285,5285,122.0950954
5286,5286,118.1227927
5287,5287,119.8695844
5288,5288,119.0107624
5289,5289,113.9194217
5290,5290,107.9293728
5291,5291,120.9642622
5292,5292,113.1106857
5293,5293,111.3842473
5294,5294,117.5542457
5295,5295,126.6189502
5296,5296,139.878927
5297,5297,152.1069793
5298,5298,151.7477828
5299,5299,162.1599622
5300,5300,169.7266205
5301,5301,156.6512505
5302,5302,175.3573511
5303,5303,163.3720603
5304,5304,166.2186175
5305,5305,171.8531163
5306,5306,166.251002
5307,5307,167.2441693
5308,5308,162.222781
5309,5309,180.558965
5310,5310,177.1454681
5311,5311,193.6065918
5312,5312,185.9180107
5313,5313,194.1725704
5314,5314,198.2104209
5315,5315,190.8641577
5316,5316,198.6294353
5317,5317,193.0880397
5318,5318,193.1537653
5319,5319,197.901342
5320,5320,180.4857572
5321,5321,137.7525488
5322,5322,149.9316092
5323,5323,143.6428943
5324,5324,137.9179132
5325,5325,133.2152823
5326,5326,104.9112194
5327,5327,93.60139499
5328,5328,91.80804387
5329,5329,87.64674304
5330,5330,88.28919056
5331,5331,102.392424
5332,5332,110.5367449
5333,5333,125.255886
5334,5334,130.7885645
5335,5335,142.4050418
5336,5336,155.5091474
5337,5337,161.5536294
5338,5338,187.2458623
5339,5339,178.9775193
5340,5340,168.9600621
5341,5341,168.7766723
5342,5342,173.3239498
5343,5343,179.9013644
5344,5344,188.5965314
5345,5345,190.2503292
5346,5346,186.8110071
5347,5347,188.107877
5348,5348,189.1657598
5349,5349,187.6479018
5350,5350,188.1817738
5351,5351,197.1713865
5352,5352,194.1535498
5353,5353,194.4329354
5354,5354,204.0386697
5355,5355,197.5509092
5356,5356,195.0946215
5357,5357,183.217394
5358,5358,171.3469556
5359,5359,161.6147108
5360,5360,145.784385
5361,5361,140.5641006
5362,5362,147.3808537
5363,5363,146.8847725
5364,5364,142.0454577
5365,5365,144.8994109
5366,5366,138.9527717
5367,5367,132.0742957
5368,5368,130.5439432
5369,5369,121.5706266
5370,5370,115.7118579
5371,5371,108.1452474
5372,5372,104.638521
5373,5373,89.89450104
5374,5374,94.66047484
5375,5375,100.5557586
5376,5376,106.44497
5377,5377,111.6582427
5378,5378,125.0430108
5379,5379,135.5394615
5380,5380,146.2818051
5381,5381,152.1743355
5382,5382,157.5766612
5383,5383,167.2920764
5384,5384,180.8480021
5385,5385,191.2405399
5386,5386,184.593869
5387,5387,185.8415257
5388,5388,188.1209145
5389,5389,185.0960903
5390,5390,200.9307539
5391,5391,188.3731184
5392,5392,175.6372967
5393,5393,179.6405888
5394,5394,183.9536396
5395,5395,175.533495
5396,5396,177.1876906
5397,5397,192.090124
5398,5398,197.1151011
5399,5399,192.1181179
5400,5400,169.4345058
5401,5401,166.2259758
5402,5402,170.2703352
5403,5403,154.3535634
5404,5404,141.1170209
5405,5405,139.3753007
5406,5406,137.5019832
5407,5407,118.8882755
5408,5408,118.8042987
5409,5409,111.5497557
5410,5410,114.38584
5411,5411,101.2296933
5412,5412,99.62090866
5413,5413,97.9864579
5414,5414,95.12858125
5415,5415,115.6574005
5416,5416,115.7275656
5417,5417,111.1888351
5418,5418,110.1432135
5419,5419,116.8994616
5420,5420,123.4233721
5421,5421,146.9510621
5422,5422,160.9046465
5423,5423,163.3458303
5424,5424,156.2418678
5425,5425,148.0555823
5426,5426,154.4370876
5427,5427,162.454524
5428,5428,166.3083584
5429,5429,159.0646188
5430,5430,153.369797
5431,5431,149.9106252
5432,5432,158.9472006
5433,5433,160.4623453
5434,5434,166.2031703
5435,5435,170.7155528
5436,5436,163.5563084
5437,5437,165.156689
5438,5438,177.5101809
5439,5439,184.8996831
5440,5440,176.2251396
5441,5441,177.5453269
5442,5442,163.7886167
5443,5443,157.9882138
5444,5444,151.6064175
5445,5445,137.0458736
5446,5446,131.6380262
5447,5447,122.0068893
5448,5448,117.1092228
5449,5449,109.5725978
5450,5450,106.8201735
5451,5451,99.05481158
5452,5452,94.7173479
5453,5453,92.86554535
5454,5454,86.65065237
5455,5455,87.57596306
5456,5456,95.36294253
5457,5457,98.81392519
5458,5458,105.921984
5459,5459,102.8919497
5460,5460,108.4515801
5461,5461,120.5027949
5462,5462,148.500052
5463,5463,148.8975574
5464,5464,163.8187627
5465,5465,174.1307408
5466,5466,185.3252768
5467,5467,172.3071048
5468,5468,193.0330631
5469,5469,191.8345582
5470,5470,184.2463759
5471,5471,206.5411346
5472,5472,206.5680719
5473,5473,202.4336742
5474,5474,211.7287859
5475,5475,205.4334647
5476,5476,209.5911918
5477,5477,208.7422454
5478,5478,200.592256
5479,5479,201.6664391
5480,5480,192.6705223
5481,5481,210.6294996
5482,5482,215.3598157
5483,5483,209.202133
5484,5484,196.8663633
5485,5485,195.6401851
5486,5486,190.6482232
5487,5487,164.8580625
5488,5488,161.7632976
5489,5489,146.5108668
5490,5490,149.9357872
5491,5491,145.5652846
5492,5492,143.4074168
5493,5493,146.0058929
5494,5494,139.7476213
5495,5495,128.1758591
5496,5496,122.3231919
5497,5497,110.07301
5498,5498,113.3199795
5499,5499,129.3545989
5500,5500,134.4050399
5501,5501,140.2486675
5502,5502,145.5045044
5503,5503,176.1180907
5504,5504,192.7062298
5505,5505,217.4699087
5506,5506,206.0637005
5507,5507,207.6920925
5508,5508,215.8003406
5509,5509,230.3865967
5510,5510,230.3541864
5511,5511,229.1398436
5512,5512,219.4634505
5513,5513,217.4336976
5514,5514,218.3820405
5515,5515,220.2681451
5516,5516,215.6786534
5517,5517,232.4699055
5518,5518,223.2271148
5519,5519,211.2461812
5520,5520,206.6008189
5521,5521,202.4982958
5522,5522,214.5670547
5523,5523,194.6632431
5524,5524,192.2182143
5525,5525,182.23776
5526,5526,177.6628338
5527,5527,171.5133412
5528,5528,168.2247425
5529,5529,166.4148818
5530,5530,165.1396521
5531,5531,155.5155258
5532,5532,148.8834886
5533,5533,131.823468
5534,5534,127.2232096
5535,5535,121.2106499
5536,5536,113.1431246
5537,5537,115.7179527
5538,5538,112.6618052
5539,5539,109.6259545
5540,5540,114.9178208
5541,5541,121.1495205
5542,5542,140.5566587
5543,5543,156.5434504
5544,5544,175.7077724
5545,5545,164.5368926
5546,5546,169.9406186
5547,5547,174.3330824
5548,5548,174.8230937
5549,5549,147.3312732
5550,5550,149.730595
5551,5551,156.3311163
5552,5552,156.1107516
5553,5553,172.2593305
5554,5554,166.2612612
5555,5555,185.2910545
5556,5556,169.7531307
5557,5557,168.9616917
5558,5558,170.4856833
5559,5559,171.8326288
5560,5560,157.1003135
5561,5561,166.9830294
5562,5562,168.3094107
5563,5563,174.3758329
5564,5564,175.9030198
5565,5565,176.4626857
5566,5566,184.0824222
5567,5567,167.405971
5568,5568,165.5311603
5569,5569,152.5771857
5570,5570,139.0579099
5571,5571,134.5826887
5572,5572,127.9808429
5573,5573,122.8207855
5574,5574,117.7678459
5575,5575,109.5939734
5576,5576,114.9566858
5577,5577,107.8423857
5578,5578,102.6640993
5579,5579,101.2991754
5580,5580,96.31724002
5581,5581,114.6575955
5582,5582,119.6138269
5583,5583,128.0501251
5584,5584,140.0401205
5585,5585,139.9224452
5586,5586,148.1261997
5587,5587,162.6438883
5588,5588,174.7693468
5589,5589,186.8726516
5590,5590,194.4725125
5591,5591,194.7497809
5592,5592,210.0873855
5593,5593,196.9308391
5594,5594,197.6927743
5595,5595,203.7689519
5596,5596,200.9164746
5597,5597,195.7457779
5598,5598,208.3776989
5599,5599,200.4477722
5600,5600,195.013944
5601,5601,175.0038674
5602,5602,167.4268973
5603,5603,157.0867158
5604,5604,174.3492304
5605,5605,164.7788905
5606,5606,153.8012407
5607,5607,155.6486422
5608,5608,148.0465505
5609,5609,145.8398736
5610,5610,141.6028637
5611,5611,133.7883864
5612,5612,120.6394791
5613,5613,121.0839938
5614,5614,121.1056497
5615,5615,107.6168081
5616,5616,94.06851242
5617,5617,92.85808831
5618,5618,103.4147198
5619,5619,103.9869872
5620,5620,110.4203619
5621,5621,119.3364047
5622,5622,103.0360621
5623,5623,144.670715
5624,5624,149.337392
5625,5625,161.3317179
5626,5626,162.3471901
5627,5627,166.2308788
5628,5628,173.5135393
5629,5629,175.8730056
5630,5630,193.9304307
5631,5631,188.8747363
5632,5632,189.5452979
5633,5633,191.5368139
5634,5634,195.2238034
5635,5635,98.75146801
5636,5636,98.75146801
5637,5637,98.75146801
5638,5638,98.75146801
5639,5639,203.1772747
5640,5640,202.2795384
5641,5641,203.4569582
5642,5642,199.6959958
5643,5643,202.9283087
5644,5644,208.9836883
5645,5645,194.0980074
5646,5646,215.2618171
5647,5647,215.7095137
5648,5648,216.7864457
5649,5649,213.66477
5650,5650,181.0535886
5651,5651,154.276094
5652,5652,113.3501928
5653,5653,112.7572498
5654,5654,131.0415911
5655,5655,129.2486304
5656,5656,130.9751165
5657,5657,135.1378916
5658,5658,135.1996121
5659,5659,130.6202989
5660,5660,131.855014
5661,5661,128.8118931
5662,5662,135.3974776
5663,5663,130.8536254
5664,5664,144.8245001
5665,5665,133.6722443
5666,5666,132.23496
5667,5667,151.8784308
5668,5668,142.1652487
5669,5669,154.2421011
5670,5670,154.9204124
5671,5671,157.5773021
5672,5672,156.4610999
5673,5673,168.6594653
5674,5674,174.6882017
5675,5675,165.2183516
5676,5676,167.9295236
5677,5677,171.1565461
5678,5678,178.9800585
5679,5679,191.981328
5680,5680,193.5777348
5681,5681,196.06843
5682,5682,196.5882083
5683,5683,203.0674614
5684,5684,198.0197401
5685,5685,198.0823588
5686,5686,204.9917135
5687,5687,213.9071231
5688,5688,221.9494915
5689,5689,209.5928923
5690,5690,214.5987104
5691,5691,188.7169121
5692,5692,210.9123136
5693,5693,185.1486173
5694,5694,182.4141838
5695,5695,146.1108962
5696,5696,159.3411836
5697,5697,167.9984991
5698,5698,158.2972475
5699,5699,139.5152115
5700,5700,161.8550123
5701,5701,117.5990259
5702,5702,119.2051384
5703,5703,117.9614591
5704,5704,118.3412048
5705,5705,107.2700834
5706,5706,117.5000993
5707,5707,111.5212263
5708,5708,115.1813482
5709,5709,117.9909937
5710,5710,130.4449219
5711,5711,122.1729747
5712,5712,152.5767832
5713,5713,157.8804354
5714,5714,169.5636236
5715,5715,177.9815636
5716,5716,151.046224
5717,5717,177.5003085
5718,5718,170.8989617
5719,5719,164.4090761
5720,5720,169.5619009
5721,5721,162.7682455
5722,5722,165.937616
5723,5723,166.5111306
5724,5724,185.6706215
5725,5725,181.7458348
5726,5726,186.1301987
5727,5727,180.3650853
5728,5728,193.01384
5729,5729,190.6522518
5730,5730,191.2576743
5731,5731,195.2029118
5732,5732,198.7367089
5733,5733,196.3450485
5734,5734,205.62293
5735,5735,169.0171715
5736,5736,144.4145042
5737,5737,148.5697356
5738,5738,143.4429294
5739,5739,137.354527
5740,5740,133.1921998
5741,5741,105.6227719
5742,5742,112.7334504
5743,5743,96.45700677
5744,5744,98.39937253
5745,5745,93.43045359
5746,5746,99.94201955
5747,5747,98.20501354
5748,5748,104.1998786
5749,5749,104.3685537
5750,5750,95.670251
5751,5751,103.6242201
5752,5752,102.223392
5753,5753,149.3731435
5754,5754,114.2864591
5755,5755,134.0948873
5756,5756,138.8992277
5757,5757,140.2692216
5758,5758,156.0169636
5759,5759,152.677626
5760,5760,156.9486355
5761,5761,178.9378478
5762,5762,179.4230064
5763,5763,184.6651674
5764,5764,179.4093538
5765,5765,180.2219601
5766,5766,173.4438766
5767,5767,190.1063767
5768,5768,186.1988761
5769,5769,206.0562831
5770,5770,194.4016816
5771,5771,217.4664003
5772,5772,201.5768668
5773,5773,193.5473765
5774,5774,193.7509501
5775,5775,195.7371161
5776,5776,197.6056909
5777,5777,195.8420102
5778,5778,205.8172428
5779,5779,193.7897245
5780,5780,193.1480744
5781,5781,199.9371396
5782,5782,183.406745
5783,5783,187.8198332
5784,5784,162.1280958
5785,5785,170.3379899
5786,5786,162.9591896
5787,5787,143.1602548
5788,5788,79.11329537
5789,5789,125.1722918
5790,5790,82.42573515
5791,5791,77.74747696
5792,5792,74.56634778
5793,5793,72.55741397
5794,5794,69.98472335
5795,5795,102.6872008
5796,5796,103.6339792
5797,5797,131.6225796
5798,5798,153.6640837
5799,5799,128.6296627
5800,5800,153.6094627
5801,5801,147.2649359
5802,5802,165.1451343
5803,5803,163.1292305
5804,5804,174.8488414
5805,5805,202.0732282
5806,5806,189.5085415
5807,5807,200.1186033
5808,5808,182.9697698
5809,5809,190.2866746
5810,5810,190.1339389
5811,5811,197.5373042
5812,5812,198.296414
5813,5813,195.805604
5814,5814,195.7618135
5815,5815,192.7872325
5816,5816,197.5753722
5817,5817,196.9750719
5818,5818,203.6662264
5819,5819,198.5796037
5820,5820,202.2712893
5821,5821,208.9377479
5822,5822,188.8269882
5823,5823,212.4374343
5824,5824,216.3931981
5825,5825,210.3972438
5826,5826,184.9354637
5827,5827,178.3119925
5828,5828,160.3739749
5829,5829,153.227774
5830,5830,147.7905274
5831,5831,140.0502634
5832,5832,133.8657888
5833,5833,134.152864
5834,5834,136.368888
5835,5835,134.146751
5836,5836,129.1512364
5837,5837,132.0401108
5838,5838,129.6208275
5839,5839,137.2449917
5840,5840,129.4125488
5841,5841,146.9250781
5842,5842,131.3929457
5843,5843,135.8332717
5844,5844,156.0230049
5845,5845,142.0315104
5846,5846,142.5871895
5847,5847,159.8659202
5848,5848,157.6203348
5849,5849,154.5987744
5850,5850,163.7440476
5851,5851,169.2448423
5852,5852,164.9544098
5853,5853,173.0488431
5854,5854,180.8477655
5855,5855,181.9370459
5856,5856,184.7058617
5857,5857,180.560564
5858,5858,192.0260664
5859,5859,199.3124215
5860,5860,200.7865497
5861,5861,202.6733539
5862,5862,202.4585615
5863,5863,206.4833276
5864,5864,199.6441141
5865,5865,213.7237116
5866,5866,211.1037882
5867,5867,213.1466181
5868,5868,202.4639325
5869,5869,202.6525586
5870,5870,189.2705331
5871,5871,175.9106827
5872,5872,158.2983555
5873,5873,163.4763672
5874,5874,154.3450415
5875,5875,157.9486395
5876,5876,141.2394321
5877,5877,149.831097
5878,5878,117.1433528
5879,5879,124.1312988
5880,5880,117.3054165
5881,5881,121.7678368
5882,5882,123.2529848
5883,5883,113.5913039
5884,5884,112.3370659
5885,5885,111.7104196
5886,5886,117.2191377
5887,5887,113.4547357
5888,5888,131.9827083
5889,5889,160.4329104
5890,5890,159.5168635
5891,5891,167.1911522
5892,5892,175.1372962
5893,5893,173.6310375
5894,5894,171.0289934
5895,5895,176.8807668
5896,5896,165.7785064
5897,5897,169.7795851
5898,5898,166.777528
5899,5899,165.3002177
5900,5900,174.4050966
5901,5901,183.7163859
5902,5902,177.8523246
5903,5903,198.2303551
5904,5904,182.2856432
5905,5905,191.7835334
5906,5906,191.7549242
5907,5907,191.8008602
5908,5908,201.3441849
5909,5909,187.8373713
5910,5910,188.9205427
5911,5911,192.8881872
5912,5912,165.6260632
5913,5913,146.0367233
5914,5914,148.3092967
5915,5915,142.652593
5916,5916,138.1808794
5917,5917,134.7105153
5918,5918,104.7063098
5919,5919,108.4183303
